#FILE	NUM_FOUND	acm	adsA	aur	cap8A	cap8B	cap8C	cap8D	cap8E	cap8F	cap8G	cap8H	cap8I	cap8J	cap8K	cap8L	cap8M	cap8N	cap8O	cap8P	chp	cna	coa	ebp	esaA	esaB	esaC	essA	essB	essC	esxA	esxB	eta	etb	fnbA	fnbB	geh	hlb	hld	hlgA	hlgB	hlgC	hly/hla	hysA	icaA	icaB	icaC	icaD	icaR	isdA	isdB	isdC	isdD	isdE	isdF	isdG	lip	lukF-PV	lukS-PV	map	sak	sbi	scm	scn	sdrD	sdrE	sea	seb	sec	sed	seh	selk	sell	selq	sgrA	spa	srtB	sspA	sspB	sspC	tsst-1	vWbp
/cluster/scratch/jkamer/Data/Blasted/A97363_2_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	.	84.47	99.74	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97364_2_vfdb.txt	59	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	85.28	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.49	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	98.88	.	99.60	100.00	97.11	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	95.63	100.00	100.00	.	97.58
/cluster/scratch/jkamer/Data/Blasted/A97365_2_vfdb.txt	54	.	99.48	100.00	100.00	100.00	100.00	99.95	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	97.95	99.79	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	99.90	100.00	100.00	100.00	100.00	100.00	98.04	100.00	100.00	100.00	100.00	100.00	100.00	99.38	99.56	100.00	100.00	100.00	100.00	100.00	100.00;98.67	100.00	.	100.00	97.11	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97366_2_vfdb.txt	57	.	99.48	100.00	100.00	100.00	100.00	99.95	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	97.95	99.79	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	99.90	100.00	100.00	100.00	100.00;100.00	100.00	98.04	100.00	100.00	100.00	100.00	100.00	85.47;100.00	99.38	99.56	100.00	100.00	100.00	100.00	100.00	100.00;98.67	100.00	.	100.00	99.77	.	100.00	83.90	.	100.00	.	.	100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97369_1_vfdb.txt	60	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	89.75	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	.	.	.	.	.	100.00	100.00	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97370_1_vfdb.txt	54	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97372_1_vfdb.txt	58	.	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.07	100.00	100.00	99.90	100.00	100.00	98.69;97.88	100.00	100.00	100.00	99.67	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.15	100.00	100.00	.	100.00	.	82.75	.	.	.	.	.	.	.	.	.	.	100.00	96.04	100.00	100.00	.	98.30
/cluster/scratch/jkamer/Data/Blasted/A97373_1_vfdb.txt	52	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	99.89	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.60	100.00	97.11	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97374_1_vfdb.txt	59	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	89.75	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	100.00	.	100.00	.	.	100.00	.	.	.	100.00	100.00	.	100.00	.	98.38	100.00	100.00	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97375_1_vfdb.txt	52	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	93.85	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.61;97.96	100.00	100.00	100.00	100.00	100.00	100.00	99.38	99.85	100.00	100.00	100.00	100.00	100.00	.	.	99.15	100.00	99.54	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	95.93	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97376_1_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	.	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.54	100.00	97.11	.	100.00	81.92	.	.	.	100.00	.	.	.	100.00	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97377_1_vfdb.txt	59	.	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	89.54	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.49	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	98.88	.	87.07	100.00	97.11	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	95.63	100.00	100.00	.	97.58
/cluster/scratch/jkamer/Data/Blasted/A97378_1_vfdb.txt	53	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	99.89	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.60	100.00	97.11	.	100.00	84.17	.	.	.	.	.	.	.	.	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97379_1_vfdb.txt	61	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	99.88	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	99.60	100.00	100.00	.	100.00	.	.	100.00	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	99.61
/cluster/scratch/jkamer/Data/Blasted/A97380_1_vfdb.txt	63	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	94.01	98.56	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	.	100.00	100.00	.	100.00	.	.	100.00	.	.	.	100.00	100.00	.	100.00	.	98.38	100.00	100.00	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97381_1_vfdb.txt	54	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	89.64	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	81.97	100.00	100.00	100.00	100.00	100.00	99.92	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.98;100.00	100.00	.	100.00	99.77	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	96.04	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97383_1_vfdb.txt	54	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	85.75	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	81.97	100.00	100.00	100.00	100.00	100.00	99.92	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.98;100.00	100.00	.	100.00	99.77	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	96.04	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97384_1_vfdb.txt	59	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	91.37	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	.	.	100.00	.	80.30	.	.	100.00	99.87	.	.	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97385_1_vfdb.txt	54	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	86.54	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	81.97	100.00	100.00	100.00	100.00	100.00	99.92	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	99.77	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	95.63	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97386_1_vfdb.txt	55	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	.	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.54	100.00	97.11	.	100.00	.	.	.	.	100.00	.	.	.	100.00	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97387_1_vfdb.txt	60	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	100.00	100.00	99.77	.	100.00	.	81.73	.	.	.	.	.	100.00	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97388_1_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	.	84.47	99.74	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97389_1_vfdb.txt	52	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	88.07	.	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.54	.	97.11	.	.	.	.	.	.	100.00	.	.	.	100.00	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97390_1_vfdb.txt	21	.	.	.	.	100.00	.	.	93.39	.	.	.	.	.	.	.	.	83.11;83.11	.	.	.	.	97.42	.	.	.	100.00;100.00	.	.	.	100.00	100.00;100.00	.	.	.	.	.	.	.	.	83.13	.	.	.	.	97.94	.	.	.	100.00	.	100.00	93.69	100.00	100.00	84.88	.	.	.	.	.	.	.	.	.	.	99.74	.	100.00	99.87	.	.	.	.	.	.	88.16	.	.	.	100.00	100.00
/cluster/scratch/jkamer/Data/Blasted/A97391_1_vfdb.txt	55	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	89.54	99.59	100.00	100.00	.	100.00	100.00	84.48	100.00	.	.	.	.	.	100.00	81.87	100.00	100.00	100.00	100.00	100.00	98.90;98.53	100.00	99.89	100.00	100.00	100.00	100.00	99.85	99.85	100.00	100.00	100.00	100.00	100.00	98.98	.	.	.	99.92	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	98.17	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97392_1_vfdb.txt	23	.	.	96.27	.	82.39	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	.	.	.	.	.	100.00;100.00	.	.	.	100.00	81.59;81.59	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	82.35	99.72;94.49	.	90.20	.	.	.	100.00	.	.	.	.	100.00	.	.	100.00	.	.	99.74	.	.	.	.	.	.	.	.	.	.	.	.	99.09;99.09	100.00	100.00
/cluster/scratch/jkamer/Data/Blasted/A97393_1_vfdb.txt	59	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	98.58	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	99.81	82.98	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	100.00	100.00	99.77	.	100.00	.	83.95	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	99.93
/cluster/scratch/jkamer/Data/Blasted/A97394_1_vfdb.txt	47	.	.	100.00	100.00	.	100.00	100.00	100.00	.	94.58	100.00	100.00	100.00	100.00	.	100.00	100.00	.	96.25	100.00	.	.	.	.	100.00	100.00;100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.	.	80.56	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	80.25	.	.	100.00	100.00	100.00	100.00	80.45	.	.	.	100.00	.	.	100.00	.	83.60	99.74	.	.	.	.	.	.	.	.	.	100.00	.	100.00	.	100.00	100.00
/cluster/scratch/jkamer/Data/Blasted/A97395_1_vfdb.txt	56	.	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.07	100.00	100.00	99.90	100.00	100.00	98.69;97.83	100.00	100.00	.	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.15	100.00	100.00	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	98.30
/cluster/scratch/jkamer/Data/Blasted/A97396_1_vfdb.txt	55	.	99.48	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	97.95	99.79	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	99.80	100.00	100.00	100.00	100.00	100.00	98.04	100.00	100.00	100.00	100.00	100.00	100.00	99.38	99.56	100.00	100.00	100.00	100.00	100.00	100.00;98.77	100.00	.	100.00	97.11	.	100.00	80.44	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/all_vfdb.txt	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
